winner,fight_duration_lastrnd,fight_duration_lastrnd_time,date,location,dob_x,height_x,n_draw_x,n_loss_x,n_win_x,name_x,reach_x,sig_str_abs_pM_x,sig_str_def_pct_x,sig_str_land_pM_x,sig_str_land_pct_x,stance_x,sub_avg_x,td_avg_x,td_def_pct_x,td_land_pct_x,weight_x,dob_y,height_y,n_draw_y,n_loss_y,n_win_y,name_y,reach_y,sig_str_abs_pM_y,sig_str_def_pct_y,sig_str_land_pM_y,sig_str_land_pct_y,stance_y,sub_avg_y,td_avg_y,td_def_pct_y,td_land_pct_y,weight_y,win_percentage_x,win_percentage_y,reach_advantage,total_fights_x,total_fights_y,finishing_rate_x,finishing_rate_y,age_x,age_y,age_difference,decision_method_DQ,decision_method_Decision - Majority,decision_method_Decision - Split,decision_method_Decision - Unanimous,decision_method_KO/TKO,decision_method_Overturned,decision_method_Submission,decision_method_TKO - Doctor's Stoppage,time_format_3 Rnd (5-5-5),time_format_3 Rnd + OT (5-5-5-5),time_format_5 Rnd (5-5-5-5-5),weight_class_Catch Weight Bout,weight_class_Featherweight Bout,weight_class_Flyweight Bout,weight_class_Heavyweight Bout,weight_class_Light Heavyweight Bout,weight_class_Lightweight Bout,weight_class_Middleweight Bout,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title Bout,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title Bout,weight_class_UFC Bantamweight Title Bout,weight_class_UFC Featherweight Title Bout,weight_class_UFC Flyweight Title Bout,weight_class_UFC Heavyweight Title Bout,weight_class_UFC Interim Bantamweight Title Bout,weight_class_UFC Interim Featherweight Title Bout,weight_class_UFC Interim Heavyweight Title Bout,weight_class_UFC Interim Light Heavyweight Title Bout,weight_class_UFC Interim Lightweight Title Bout,weight_class_UFC Interim Middleweight Title Bout,weight_class_UFC Interim Welterweight Title Bout,weight_class_UFC Light Heavyweight Title Bout,weight_class_UFC Lightweight Title Bout,weight_class_UFC Middleweight Title Bout,weight_class_UFC Welterweight Title Bout,weight_class_UFC Women's Bantamweight Title Bout,weight_class_UFC Women's Featherweight Title Bout,weight_class_UFC Women's Flyweight Title Bout,weight_class_UFC Women's Strawweight Title Bout,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 12 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 13 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title Bout,weight_class_Ultimate Fighter 14 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 15 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 16 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 17 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 19 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 25 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter 27 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 5 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter 7 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter 8 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title Bout,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title Bout,weight_class_Ultimate Fighter China Featherweight Tournament Title Bout,weight_class_Ultimate Fighter China Welterweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,weight_class_Ultimate Fighter Latin America Featherweight Tournament Title Bout,weight_class_Welterweight Bout,weight_class_Women's Bantamweight Bout,weight_class_Women's Featherweight Bout,weight_class_Women's Flyweight Bout,weight_class_Women's Strawweight Bout
1,3,5:00,"January 15, 2014","Duluth, Georgia, USA","Mar 20, 1984","5' 6""",0.0,7.0,19.0,John Moraga,66.0,2.55,0.56,2.57,0.43,Orthodox,1.1,0.62,0.44,0.23,125 lbs.,"Dec 25, 1988","5' 5""",0.0,8.0,19.0,Dustin Ortiz,65.0,2.17,0.56,2.94,0.44,Orthodox,0.1,3.01,0.52,0.36,125 lbs.,0.7307692307692307,0.7037037037037037,1.0,26.0,27.0,0.1411538461538461,0.1125925925925925,35,30,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3:23,"January 15, 2014","Duluth, Georgia, USA","Apr 30, 1977","6' 0""",0.0,4.0,13.0,Yoel Romero,73.0,3.21,0.6,3.71,0.49,Southpaw,0.0,1.79,0.78,0.31,185 lbs.,"Jan 04, 1984","6' 1""",0.0,7.0,20.0,Derek Brunson,77.0,2.91,0.54,3.39,0.45,Southpaw,0.5,2.8,1.0,0.29,185 lbs.,0.7647058823529411,0.7407407407407407,-4.0,17.0,27.0,0.218235294117647,0.144074074074074,42,35,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"January 15, 2014","Duluth, Georgia, USA","Sep 03, 1986","5' 11""",0.0,5.0,18.0,Lorenz Larkin,72.0,2.74,0.63,3.53,0.46,Orthodox,0.1,0.27,0.79,0.42,170 lbs.,"Dec 21, 1987","6' 1""",0.0,7.0,17.0,Brad Tavares,74.0,2.76,0.55,3.0,0.4,Orthodox,0.0,1.03,0.77,0.27,185 lbs.,0.782608695652174,0.7083333333333334,-2.0,23.0,24.0,0.1578260869565217,0.125,33,31,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"December 28, 2013","Las Vegas, Nevada, USA","Mar 01, 1983","5' 7""",0.0,12.0,23.0,John Howard,71.0,3.08,0.51,2.15,0.5,Orthodox,0.4,2.7,0.53,0.49,170 lbs.,"Apr 17, 1984","5' 11""",1.0,8.0,24.0,Siyar Bahadurzada,73.0,3.23,0.49,2.91,0.4,Orthodox,0.3,1.32,0.62,0.61,170 lbs.,0.6571428571428571,0.7272727272727273,-2.0,35.0,33.0,0.0728571428571428,0.0972727272727272,36,35,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"January 15, 2014","Duluth, Georgia, USA","Feb 07, 1986","5' 6""",0.0,4.0,17.0,TJ Dillashaw,67.0,3.03,0.65,5.37,0.41,Orthodox,1.0,1.68,0.86,0.37,125 lbs.,"Jan 25, 1984","5' 6""",0.0,5.0,13.0,Mike Easton,70.0,4.28,0.61,3.51,0.37,Southpaw,0.0,0.75,0.66,0.22,135 lbs.,0.8095238095238095,0.7222222222222222,-3.0,21.0,18.0,0.3033333333333333,0.1949999999999999,33,35,-2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2:31,"January 15, 2014","Duluth, Georgia, USA","Oct 17, 1984","6' 3""",0.0,5.0,16.0,Luke Rockhold,77.0,2.43,0.56,4.18,0.48,Southpaw,1.1,0.67,0.68,0.3,205 lbs.,"Nov 29, 1979","5' 11""",0.0,5.0,13.0,Costas Philippou,73.0,2.73,0.54,2.19,0.35,Orthodox,0.3,0.4,0.65,0.42,185 lbs.,0.7619047619047619,0.7222222222222222,4.0,21.0,18.0,0.2514285714285714,0.1383333333333333,35,39,-4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1:32,"December 28, 2013","Las Vegas, Nevada, USA","Oct 07, 1983","5' 10""",0.0,14.0,40.0,Gleison Tibau,71.0,2.51,0.63,1.95,0.31,Southpaw,0.8,4.08,0.92,0.53,155 lbs.,"Jun 04, 1986","5' 10""",0.0,15.0,20.0,Michael Johnson,73.0,3.92,0.58,4.22,0.37,Southpaw,0.1,0.52,0.78,0.45,155 lbs.,0.7407407407407407,0.5714285714285714,-2.0,54.0,35.0,0.0509259259259259,0.1234285714285714,36,33,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"December 28, 2013","Las Vegas, Nevada, USA","Jan 13, 1979","5' 6""",0.0,11.0,23.0,Dennis Siver,70.0,2.67,0.65,3.87,0.32,Orthodox,0.3,0.87,0.65,0.32,145 lbs.,"May 08, 1981","5' 5""",0.0,11.0,18.0,Manvel Gamburyan,67.0,2.83,0.55,2.13,0.41,Orthodox,0.7,3.26,0.69,0.34,135 lbs.,0.6764705882352942,0.6206896551724138,3.0,34.0,29.0,0.1226470588235294,0.0975862068965517,40,38,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5:00,"December 28, 2013","Las Vegas, Nevada, USA","Jul 21, 1980","5' 11""",0.0,11.0,22.0,Chris Leben,74.0,2.87,0.52,2.87,0.42,Southpaw,0.8,1.14,0.53,0.41,185 lbs.,"Jul 31, 1984","6' 0""",0.0,9.0,16.0,Uriah Hall,79.0,3.57,0.53,3.31,0.5,Orthodox,0.2,0.75,0.69,0.38,185 lbs.,0.6666666666666666,0.64,-5.0,33.0,25.0,0.1112121212121212,0.1404,39,35,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3:42,"December 28, 2013","Las Vegas, Nevada, USA","Aug 30, 1983","5' 8""",0.0,13.0,31.0,Jim Miller,71.0,2.89,0.59,2.78,0.4,Southpaw,2.0,1.77,0.47,0.42,155 lbs.,"Dec 23, 1978","5' 10""",1.0,9.0,14.0,Fabricio Camoes,73.0,1.85,0.61,1.29,0.33,Orthodox,1.5,2.34,0.2,0.32,155 lbs.,0.7045454545454546,0.5833333333333334,-2.0,44.0,24.0,0.1086363636363636,0.11625,36,40,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4:54,"December 28, 2013","Las Vegas, Nevada, USA","Jan 19, 1989","5' 9""",0.0,6.0,25.0,Dustin Poirier,72.0,3.97,0.56,5.51,0.49,Southpaw,1.2,1.55,0.61,0.37,155 lbs.,"May 27, 1987","5' 7""",0.0,11.0,24.0,Diego Brandao,68.0,3.38,0.62,2.94,0.47,Orthodox,0.6,3.21,0.8,0.68,145 lbs.,0.8064516129032258,0.6857142857142857,4.0,31.0,35.0,0.2164516129032258,0.1011428571428571,30,32,-2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1:00,"December 28, 2013","Las Vegas, Nevada, USA","Nov 10, 1977","6' 3""",0.0,8.0,35.0,Josh Barnett,78.0,2.11,0.57,3.2,0.5,Orthodox,1.4,1.26,0.55,0.55,250 lbs.,"Jul 17, 1982","6' 6""",1.0,7.0,18.0,Travis Browne,79.0,4.31,0.42,2.93,0.41,Orthodox,0.2,1.21,0.75,0.68,255 lbs.,0.813953488372093,0.6923076923076923,-1.0,43.0,26.0,0.1069767441860465,0.1203846153846154,42,37,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1:16,"December 28, 2013","Las Vegas, Nevada, USA","Jun 17, 1984","6' 2""",0.0,5.0,14.0,Chris Weidman,78.0,3.25,0.51,3.14,0.42,Orthodox,1.0,3.82,0.73,0.5,205 lbs.,"Apr 14, 1975","6' 2""",0.0,10.0,34.0,Anderson Silva,77.0,1.98,0.61,3.04,0.62,Southpaw,0.8,0.52,0.69,0.77,185 lbs.,0.7368421052631579,0.7727272727272727,1.0,19.0,44.0,0.2178947368421052,0.0872727272727272,35,44,-9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0:58,"December 28, 2013","Las Vegas, Nevada, USA","Feb 01, 1987","5' 7""",0.0,2.0,12.0,Ronda Rousey,68.0,4.14,0.44,4.17,0.52,Orthodox,4.8,6.26,0.5,0.68,135 lbs.,"Aug 18, 1986","5' 6""",0.0,7.0,18.0,Miesha Tate,65.0,2.71,0.5,1.93,0.41,Orthodox,1.6,2.06,0.52,0.31,135 lbs.,0.8571428571428571,0.72,3.0,14.0,25.0,0.6407142857142857,0.1412,32,33,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"January 04, 2014","Singapore, Singapore","Aug 08, 1988","5' 9""",0.0,6.0,27.0,Mairbek Taisumov,73.0,3.03,0.64,2.98,0.39,Orthodox,0.0,1.34,0.88,0.63,155 lbs.,"Apr 15, 1983","5' 9""",0.0,10.0,18.0,Tae Hyun Bang,71.0,2.07,0.66,2.72,0.38,Switch,0.5,0.49,0.57,0.33,155 lbs.,0.8181818181818182,0.6428571428571429,2.0,33.0,28.0,0.0903030303030303,0.115,31,36,-5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,4:59,"January 04, 2014","Singapore, Singapore","Sep 19, 1983","5' 7""",0.0,6.0,13.0,Leandro Issa,69.0,3.17,0.58,2.08,0.37,Orthodox,1.2,2.38,0.5,0.22,135 lbs.,"Aug 13, 1986","5' 7""",0.0,8.0,15.0,Russell Doane,70.0,1.68,0.53,1.75,0.4,Orthodox,0.8,2.11,0.52,0.45,135 lbs.,0.6842105263157895,0.6521739130434783,-1.0,19.0,23.0,0.1726315789473684,0.1108695652173913,36,33,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"January 04, 2014","Singapore, Singapore","Nov 15, 1986","5' 7""",0.0,1.0,4.0,Royston Wee,67.0,2.45,0.49,1.1,0.6,Orthodox,0.0,3.38,0.0,0.81,135 lbs.,"Jan 12, 1978","5' 11""",0.0,1.0,5.0,Dave Galera,,0.53,0.33,1.67,0.69,Orthodox,2.0,0.0,0.14,0.0,135 lbs.,0.8,0.8333333333333334,0.0,5.0,6.0,0.22,0.6116666666666667,33,41,-8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3:53,"January 04, 2014","Singapore, Singapore","Sep 09, 1987","5' 9""",0.0,8.0,16.0,Kyung Ho Kang,73.0,2.55,0.59,2.7,0.44,Orthodox,1.2,2.46,0.71,0.64,135 lbs.,"Jan 31, 1985","5' 5""",10.0,9.0,28.0,Shunichi Shimizu,66.0,4.68,0.3,0.14,0.33,Orthodox,0.0,0.0,0.0,0.0,135 lbs.,0.6666666666666666,0.5957446808510638,7.0,24.0,47.0,0.1625,0.0029787234042553,32,34,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2:27,"January 04, 2014","Singapore, Singapore","Dec 04, 1991","5' 11""",0.0,4.0,21.0,Max Holloway,69.0,4.29,0.63,6.78,0.45,Orthodox,0.4,0.26,0.84,0.83,145 lbs.,"Sep 08, 1990","6' 4""",0.0,6.0,19.0,Will Chope,76.0,9.93,0.46,4.43,0.27,Switch,0.0,0.0,0.0,0.0,145 lbs.,0.84,0.76,-7.0,25.0,25.0,0.2872,0.1772,27,29,-2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2:13,"January 04, 2014","Singapore, Singapore","May 21, 1989","5' 7""",0.0,3.0,12.0,Dustin Kimura,71.0,3.82,0.51,1.33,0.21,Orthodox,2.2,0.93,0.5,0.37,135 lbs.,"Aug 19, 1987","5' 6""",0.0,5.0,8.0,Jon Delos Reyes,67.0,4.14,0.51,2.99,0.38,Orthodox,1.9,3.2,0.55,0.83,125 lbs.,0.8,0.6153846153846154,4.0,15.0,13.0,0.2353333333333333,0.3761538461538461,30,32,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2:57,"January 04, 2014","Singapore, Singapore","May 01, 1981","5' 10""",2.0,7.0,18.0,Kiichi Kunimoto,71.0,3.92,0.41,1.87,0.44,Orthodox,0.3,1.59,0.28,0.2,170 lbs.,"May 06, 1982","5' 11""",1.0,4.0,11.0,Luiz Dutra,71.0,4.8,0.41,3.92,0.5,Orthodox,0.0,0.0,1.0,0.0,170 lbs.,0.6666666666666666,0.6875,0.0,27.0,16.0,0.0803703703703703,0.245,38,37,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,5:00,"January 04, 2014","Singapore, Singapore","Oct 31, 1981","5' 8""",2.0,8.0,23.0,Katsunori Kikuno,66.0,2.47,0.61,2.64,0.4,Orthodox,0.8,1.88,0.76,0.75,145 lbs.,"Sep 20, 1984","6' 3""",0.0,4.0,18.0,Quinn Mulhern,76.0,2.09,0.51,1.48,0.28,Orthodox,0.0,1.36,0.33,0.2,155 lbs.,0.696969696969697,0.8181818181818182,-10.0,33.0,22.0,0.1042424242424242,0.0672727272727272,38,35,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"December 06, 2013","Brisbane, Queensland, Australia","Feb 10, 1979","6' 0""",0.0,3.0,13.0,Nick Ring,74.0,3.48,0.62,3.52,0.42,Southpaw,0.3,1.36,0.52,0.36,185 lbs.,"Dec 14, 1987","6' 1""",0.0,3.0,9.0,Caio Magalhaes,73.0,2.78,0.56,2.27,0.4,Orthodox,1.6,1.05,0.58,0.15,185 lbs.,0.8125,0.75,1.0,16.0,12.0,0.23875,0.3225,40,31,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5:00,"December 06, 2013","Brisbane, Queensland, Australia","Dec 16, 1983","5' 7""",2.0,11.0,21.0,Takeya Mizugaki,68.0,3.27,0.57,3.37,0.37,Orthodox,0.1,1.46,0.7,0.57,135 lbs.,"Mar 13, 1983","5' 6""",0.0,14.0,18.0,Nam Phan,70.0,6.55,0.59,4.52,0.37,Orthodox,0.2,0.18,0.6,0.18,135 lbs.,0.6176470588235294,0.5625,-2.0,34.0,32.0,0.1020588235294117,0.1475,35,36,-1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0:50,"January 04, 2014","Singapore, Singapore","May 08, 1978","5' 7""",2.0,10.0,35.0,Tatsuya Kawajiri,69.0,2.01,0.5,2.04,0.44,Orthodox,1.1,3.63,0.63,0.48,145 lbs.,"Oct 06, 1989","5' 9""",0.0,3.0,8.0,Sean Soriano,70.0,2.31,0.52,3.15,0.61,Orthodox,0.0,1.27,0.55,0.42,145 lbs.,0.7446808510638298,0.7272727272727273,-1.0,47.0,11.0,0.0668085106382978,0.2863636363636364,41,30,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,5:00,"December 06, 2013","Brisbane, Queensland, Australia","Mar 18, 1981","5' 5""",0.0,13.0,16.0,Julie Kedzie,64.0,3.18,0.46,2.9,0.36,Orthodox,0.0,1.14,0.78,0.23,135 lbs.,"Jun 22, 1983","5' 5""",1.0,4.0,11.0,Bethe Correia,64.0,4.28,0.6,4.47,0.44,Orthodox,0.0,0.37,0.84,0.2,135 lbs.,0.5517241379310345,0.6875,0.0,29.0,16.0,0.0999999999999999,0.279375,38,36,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5,5:00,"January 04, 2014","Singapore, Singapore","Sep 06, 1986","5' 10""",0.0,7.0,16.0,Tarec Saffiedine,70.0,3.06,0.62,4.05,0.47,Switch,0.1,0.52,0.84,0.36,170 lbs.,"Jan 16, 1985","6' 3""",1.0,7.0,13.0,Hyun Gyu Lim,77.0,5.07,0.51,4.45,0.41,Orthodox,0.2,0.23,0.73,1.0,170 lbs.,0.6956521739130435,0.6190476190476191,-7.0,23.0,21.0,0.1804347826086956,0.2214285714285714,33,34,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,5:00,"December 06, 2013","Brisbane, Queensland, Australia","Nov 15, 1979","6' 1""",0.0,8.0,18.0,Dylan Andrews,73.0,2.72,0.46,2.21,0.5,Switch,0.4,2.83,0.57,0.5,185 lbs.,"Nov 21, 1986","6' 2""",0.0,6.0,11.0,Clint Hester,77.0,3.44,0.56,3.36,0.42,Orthodox,0.0,1.02,0.6,0.35,205 lbs.,0.6923076923076923,0.6470588235294118,-4.0,26.0,17.0,0.1003846153846153,0.1976470588235294,40,33,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2:09,"December 06, 2013","Brisbane, Queensland, Australia","Jul 07, 1979","5' 11""",0.0,7.0,8.0,Pat Barry,74.0,3.54,0.59,2.72,0.52,Orthodox,0.2,0.0,0.76,0.0,235 lbs.,"Jul 12, 1977","6' 4""",0.0,5.0,22.0,Soa Palelei,81.0,2.68,0.48,2.47,0.57,Orthodox,0.0,2.2,0.66,0.47,265 lbs.,0.5333333333333333,0.8148148148148148,-7.0,15.0,27.0,0.1946666666666666,0.0914814814814814,40,42,-2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
